merged	ID	WS / SS	Semester	Dozent	Vorlesung	Anmerkung
7322	1	W 1856/57	7.	Eitelberger von Edelberg, Rudolph	Geschichte der bildenden Künste vom Anfang der christlichen Zeitrechnung bis zum Ende des Mittelalters	
7322	1	W 1856/57	7.	Eitelberger von Edelberg, Rudolph	Aesthetik der bildenden Künste	
7322	1	W 1856/57	7.	Eitelberger von Edelberg, Rudolph	Über antike Baustile	
7322	1	W 1856/57	7.	Aschbach, Joseph	Geschichte des Mittelalters nach den Zeiten der Kreuzzüge	
7322	1	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	im Nachtrag zum Vorlesungsverzeichnis: Privatdocent Dr. Karl Hanslik [sic]
7695	2	W 1856/57	7.	Bonitz, Hermann	Geschichte der griechischen Philosophie	
7695	2	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7044	3	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7060	4	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7087	5	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7103	6	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7118	7	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7155	8	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7161	9	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7209	10	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7244	11	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7248	12	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7276	13	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7320	14	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7327	15	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7339	16	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7340	17	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7388	18	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7399	19	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7431	20	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7446	21	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7456	22	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7478	23	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7534	24	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7574	25	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7600	26	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7617	27	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7635	28	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7636	29	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7638	30	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7642	31	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7670	32	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7674	33	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7700	34	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7731	35	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7739	36	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7738	37	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7748	38	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7749	39	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7754	40	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7758	41	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7767	42	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7772	43	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7805	44	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7128	45	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7157	46	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7518	47	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7663	48	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7097	49	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7098	50	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7160	51	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7310	52	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7232	53	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7317	54	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7358	55	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7385	56	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7387	57	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7393	58	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7395	59	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7398	60	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7491	61	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7524	62	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7535	63	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7540	64	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7567	65	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7694	66	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7713	67	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7725	68	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7086	69	W 1856/57	3.	Pachmann, Theodor	Kirchenrecht	
7086	69	W 1856/57	3.	Unger, Joseph	System des gemeinen deutschen Privatrechtes	
7086	69	W 1856/57	3.	Lorenz, Ottokar	Österreichische Geschichte mit besonderer Berücksichtigung der Rechtsverhältnisse	
7086	69	W 1856/57	3.	Jäger, Albert	Literatur der öst. Geschichte	
7086	69	W 1856/57	3.	Boller, Anton	Lateinische und griechische Formen	
7086	69	W 1856/57	3.	Arndts, Ludwig	Römisches Familien- und Erbrecht	
7086	69	W 1856/57	3.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7086	69	W 1856/57	7.	Pachmann, Theodor	Kirchenrecht	
7135	70	W 1856/57	7.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7135	70	W 1856/57	7.	Springer, Johann	Österreichische Finanzgesetzkunde	
7135	70	W 1856/57	7.	Stubenrauch, Moriz von	Österreichisches Handels- und Wechselrecht	
7135	70	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7135	70	W 1856/57	5.	Edlauer, Franz	Der zweite Theil des österreichischen Strafgesetzes von den Vergehen und Übertretungen	
7167	71	W 1856/57	5.	Edlauer, Franz	Das österreichische Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7167	71	W 1856/57	5.	Grassl, Ignaz	Österreichisches allgemeines Privatrecht	
7167	71	W 1856/57	5.	Stein, Lorenz	Nationalökonomie	
7167	71	W 1856/57	5.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7167	71	W 1856/57	7.	Unger, Joseph	System des gemeinen deutschen Privatrechtes	
7182	72	W 1856/57	7.	Arndts, Ludwig	Geschichte und Institutionen des römischen Rechtes	
7182	72	W 1856/57	7.	Arndts, Ludwig	Römisches Familien- und Erbrecht	
7182	72	W 1856/57	7.	Bonitz, Hermann	Geschichte der griechischen Philosophie	
7182	72	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7182	72	W 1856/57	7.	Pachmann, Theodor	Kirchenrecht	
7211	73	W 1856/57	7.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7211	73	W 1856/57	7.	Hingenau, Otto Freiherr von 	Bergrecht	
7211	73	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7211	73	W 1856/57	7.	Springer, Johann	Österreichische Finanzgesetzkunde	
7211	73	W 1856/57	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7359	74	W 1856/57	7.	Haimerl, Franz	Handels- und Wechselrecht	
7359	74	W 1856/57	7.	Pachmann, Theodor	Kirchenrecht	
7359	74	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7359	74	W 1856/57	7. 	Pachmann, Theodor	Kirchenrecht	
7463	75	W 1856/57	7.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7463	75	W 1856/57	7.	Stein, Lorenz	Nationalökonomie	
7463	75	W 1856/57	7.	Arndts, Ludwig	Römisches Familien- und Erbrecht	
7463	75	W 1856/57	7.	Edlauer, Franz	Der zweite Theil des österreichischen Strafgesetzes von den Vergehen und Übertretungen	
7463	75	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7463	75	W 1856/57	5.	Edlauer, Franz	Das österreichische Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7454	76	W 1856/57	5.	Grassl, Ignaz	Österreichisches allgemeines Privatrecht	
7454	76	W 1856/57	5.	Stein, Lorenz	Nationalökonomie	
7454	76	W 1856/57	5.	Edlauer, Franz	Der zweite Theil des österreichischen Strafgesetzes von den Vergehen und Übertretungen	
7454	76	W 1856/57	5.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7454	76	W 1856/57	7.	Wahlberg, Wilhelm Emil	Österreichisches Strafrecht	
7646	77	W 1856/57	7.	Grassl, Ignaz	Österreichisches allgemeines Privatrecht	
7646	77	W 1856/57	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7646	77	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7646	77	W 1856/57	7.	Pachmann, Theodor	Kirchenrecht	
7714	78	W 1856/57	7.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7714	78	W 1856/57	7.	Haimerl, Franz	Österreichisches Handels- und Wechselrecht	
7714	78	W 1856/57	7.	Hingenau, Otto Freiherr von 	Bergrecht	
7714	78	W 1856/57	7.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7714	78	W 1856/57	4.	Pachmann, Theodor	Kirchenrecht	
7773	79	W 1856/57	4.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7773	79	W 1856/57	4.	Haimerl, Franz	Handels- und Wechselrecht	
7773	79	W 1856/57	4.	Edlauer, Franz	Das österreichische Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7773	79	W 1856/57	4.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7773	79	W 1856/57	4.	Redtenbacher, Joseph	Allgemeine und medicinisch-pharmaceutische Chemie	
7062	80	W 1856/57	4.	Schroff, C. D. 	Pharmakognosie	
7062	80	W 1856/57	4.	Schroff, C. D. 	Allgemeine Pathologie	
7062	80	W 1856/57	4.	Kurzak, Franz	Allgemeine Therapie	
7062	80	W 1856/57	4.	Kurzak, Franz	Toxikologie	
7062	80	W 1856/57	4.	Brücke, Ernst	Physiologie und höhere Anatomie	
7062	80	W 1856/57	4.	Hyrtl, Jos.	Secir-Übungen	
7062	80	W 1856/57	4.	Eitelberger von Edelberg, Rudolph	Geschichte der bildenden Künste vom Anfang der christlichen Zeitrechnung bis zum Ende des Mittelalters	
7062	80	W 1856/57	4.	Eitelberger von Edelberg, Rudolph	Über antike Baustile	
7062	80	W 1856/57	4.	Arneth, Joseph	Über griechische und römische geschnittene Steine und Gefässe	
7062	80	W 1856/57	4.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7062	80	W 1856/57	4.	Cessner, Carl	Chirurgische Instrumenten- und Verbandlehre sammt Übungen	
7062	80	W 1856/57	5.	Rokitansky, Carl	Allgemeine pathologische Anatomie	
7266	81	W 1856/57	5.	Braun, Gustav	Theoretische Geburtshilfe	
7266	81	W 1856/57	5.	Hyrtl, Jos.	Topographische Anatomie	
7266	81	W 1856/57	5.	Cessner, Carl	Chirurgische Instrumenten- und Verbandlehre sammt Übungen	
7266	81	W 1856/57	5.	Hanslick, Eduard	Über Geschichte der Tonkunst	
7608	82	W 1856/57		Brücke, Ernst	Physiologie und höhere Anatomie	
7608	82	W 1856/57		Hyrtl, Jos.	Descriptive Anatomie	
7608	82	W 1856/57		Hyrtl, Jos.	Secir-Übungen	
7608	82	W 1856/57		Schroff, C. D. 	Pharmakognosie	
7608	82	W 1856/57		Schroff, C. D. 	Allgemeine Pathologie	
7608	82	W 1856/57		Redtenbacher, Joseph	Allgemeine und medicinisch-pharmaceutische Chemie	
7608	82	W 1856/57		Kurzak, Franz	Allgemeine Therapie	
7608	82	W 1856/57		Hanslick, Eduard	Über Geschichte der Tonkunst	
7734	83	W 1857/58		Ettingshausen Andreas Ritter von	Physicalische Technik, d.i. praktische Anleitung zu den Hilfsarbeiten für das Experimentiren und zur Instandhaltung und Anfertigung von Apparaten	
7734	83	W 1857/58		Moth Franz	Algebraische Analysis und Elemente der Differential- und Integralrechnung	
7734	83	W 1857/58		Kunzek August	Über die Lehre vom Lichte	
7734	83	W 1857/58		Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7734	83	W 1857/58		Hornstein, Carl	Populäre Vorlesungen über Astronomie	gestrichen
7051	84	W 1857/58	1.	Arndts, Ludwig	Geschichte des römischen Rechts	
7051	84	W 1857/58	1.	Arndts, Ludwig	Institutionen des römischen Privatrechts	
7051	84	W 1857/58	1.	Phillips, Georg	Kirchenrecht	
7051	84	W 1857/58	1.	Schenach, Georg	Über Ethik	
7051	84	W 1857/58	1.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7165	85	W 1857/58	5.	Unger, Joseph	Deutsches Privatrecht 	
7165	85	W 1857/58	5.	Glaser, Julius	Österreichisches Strafrecht	
7165	85	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7165	85	W 1857/58	5.	Aschbach, Joseph	Geschichte des achtzehnten Jahrhunderts	
7165	85	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7167	86	W 1857/58	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7167	86	W 1857/58	7.	Haimerl, Franz	Handels- und Wechselrecht	
7167	86	W 1857/58	7.	Stein, Lorenz	Grundzüge der Verwaltungslehre	
7167	86	W 1857/58	7.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7264	87	W 1857/58	5.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7264	87	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7264	87	W 1857/58	5.	Edlauer, Franz	Österreichisches Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7264	87	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7264	87	W 1857/58	5.	Wahlberg, Wilhelm Emil	Österreichisches Strafrecht	
7272	88	W 1857/58	7.	Blodig, Hermann	Das österreichische Münzwesen	
7272	88	W 1857/58	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7272	88	W 1857/58	7.	Haimerl, Franz	Handels- und Wechselrecht	
7272	88	W 1857/58	7.	Stein, Lorenz	Grundzüge der Verwaltungslehre	
7272	88	W 1857/58	7.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7328	89	W 1857/58	7.	Stubenrauch, Moriz von	Österreichisches Handels- und Wechselrecht	
7328	89	W 1857/58	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7328	89	W 1857/58	7.	Stein, Lorenz	Grundzüge der Verwaltungslehre	
7328	89	W 1857/58	7.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7338	90	W 1857/58	5.	Arndts, Ludwig	Exegetische Übungen	
7338	90	W 1857/58	5.	Unger, Joseph	Deutsches Privatrecht 	
7338	90	W 1857/58	5.	Glaser, Julius	Österreichisches (materielles) Strafrecht	
7338	90	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7338	90	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7338	90	W 1857/58	5.	Schenach, Georg	Über Geschichte der neueren Philosophie von Cartesius bis Hegel	
7359	91	W 1857/58	8.	Stubenrauch, Moriz von	Österreichische Verwaltungsgesetzkunde	
7359	91	W 1857/58	8.	Springer, Johann	Österreichische Finanzgesetzkunde	
7359	91	W 1857/58	8.	Blodig, Hermann	Das österreichische Münzwesen	
7359	91	W 1857/58	8.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7403	92	W 1857/58	3.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7403	92	W 1857/58	3.	Edlauer, Franz	Österreichisches Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7403	92	W 1857/58	3.	Stein, Lorenz	Nationalökonomie	
7403	92	W 1857/58	3.	Wahlberg, Wilhelm Emil	Österreichisches Strafrecht	
7403	92	W 1857/58	3.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7403	92	W 1857/58	3.	Aschbach, Joseph	Geschichte des achtzehnten Jahrhunderts	
7412	93	W 1857/58	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7412	93	W 1857/58	7.	Haimerl, Franz	Handels- und Wechselrecht	
7412	93	W 1857/58	7.	Stein, Lorenz	Grundzüge der Verwaltungslehre	
7412	93	W 1857/58	7.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7432	94	W 1857/58	5.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7432	94	W 1857/58	5.	Wahlberg, Wilhelm Emil	Österreichisches Strafrecht	
7432	94	W 1857/58	5.	Wahlberg, Wilhelm Emil	Geschichte des deutschen Strafrechtes	
7432	94	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7432	94	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7507	95	W 1857/58		Phillips, Georg	Kirchenrecht	
7507	95	W 1857/58		Arndts, Ludwig	Institutionen des römischen Privatrechts	
7507	95	W 1857/58		Arndts, Ludwig	Geschichte des römischen Rechts	
7507	95	W 1857/58		Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7629	96	W 1857/58	5.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7629	96	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7629	96	W 1857/58	5.	Arndts, Ludwig	Exegetische Übungen	
7629	96	W 1857/58	5.	Edlauer, Franz	Österreichisches Strafgesetz über Verbrechen, Vergehen und Übertretungen	
7629	96	W 1857/58	5.	Wahlberg, Wilhelm Emil	Geschichte des deutschen Strafrechtes	
7629	96	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7677	97	W 1857/58	3.	Pachmann, Theodor	Kirchenrecht	
7677	97	W 1857/58	3.	Unger, Joseph	Deutsches Privatrecht 	
7677	97	W 1857/58	3.	Lorenz, Ottokar	Allgemeine österreichische Geschichte mit besonderer Berücksichtigung der Rechtsgeschichte	
7677	97	W 1857/58	3.	Eitelberger von Edelberg, Rudolph	Geschichte der bildenden Künste bei den Griechen und Römern	
7677	97	W 1857/58	3.	Arneth, Joseph	Über griechische und römische geschnittene Steine und Gefässe	
7677	97	W 1857/58	3.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7679	98	W 1857/58	1.	Pachmann, Theodor	Geschichte und Lehre des römischen Rechts	
7679	98	W 1857/58	1.	Phillips, Georg	Reichsgeschichte	
7679	98	W 1857/58	1.	Lott, Franz Carl	Allgemeine praktische Philosophie mit besonderer Hervorhebung der Rechtsphilosophie	
7679	98	W 1857/58	1.	Aschbach, Joseph	Geschichte des achtzehnten Jahrhunderts	
7679	98	W 1857/58	1.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7783	99	W 1857/58	5.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7783	99	W 1857/58	5.	Wahlberg, Wilhelm Emil	Österreichisches Strafrecht	
7783	99	W 1857/58	5.	Wahlberg, Wilhelm Emil	Geschichte des deutschen Strafrechtes	
7783	99	W 1857/58	5.	Stein, Lorenz	Nationalökonomie	
7783	99	W 1857/58	5.	Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7783	99	W 1857/58	5.	Arndts, Ludwig	Exegetische Übungen	
7276	100	W 1857/58		Eitelberger von Edelberg, Rudolph	Geschichte der bildenden Künste bei den Griechen und Römern	
7276	100	W 1857/58		Hanslick, Eduard	Geschichte der neueren und neuesten Musik	
7382	101	W 1858/59	7.	Unger, Joseph	System des deutschen Privatrechtes	
7382	101	W 1858/59	7.	Stein, Lorenz	Nationalökonomie	
7382	101	W 1858/59	7.	Stein, Lorenz	Verwaltungslehre	
7382	101	W 1858/59	7.	Stein, Lorenz	Über das Verhältniss der Rechtswissenschaft zur Nationalökonomie	unentgeltliche VO
7382	101	W 1858/59	7.	Hanslick, Eduard	Ästhetik der Tonkunst	VO gestrichen
7382	101	W 1858/59	7.	Tomaschek, Carl	Ausgewählte Partien aus der Geschichte der deutschen Literatur	VO gestrichen
7382	101	W 1858/59	7.	Unger, Franz	Die Pflanzen des vorweltlichen, alten und neuen Egyptens	unentgeltliche VO
7382	101	W 1858/59	7.	Simony, Friedrich	Natur und Menschen im österreichischen Alpenlande	unentgeltliche VO
7003	102	W 1861/62	3.	Unger, Joseph	Österreichisches Privatrecht	
7003	102	W 1861/62	3.	Glaser, Julius	Österreichisches (materielles) Strafrecht	
7003	102	W 1861/62	3.	Stein, Lorenz	Nationalökonomie	
7003	102	W 1861/62	3.	Zimmermann, Robert	Ästhetik  	
7003	102	W 1861/62	3.	Hanslick, Eduard	Geschichte der deutschen Musik	
7020	103	W 1861/62	3.	Dworzak, Joseph Franz	Römischer Civilprocess und Übersicht des gemeinen deutschen Processes	
7020	103	W 1861/62	3.	Pachmann, Theodor	Kirchenrecht	
7020	103	W 1861/62	3.	Unger, Joseph	Deutsches Privatrecht 	
7020	103	W 1861/62	3.	Aschbach, Joseph	Deutsche Geschichte	
7020	103	W 1861/62	3.	Dworzak, Joseph Franz	Pandekten, römisches Erbrecht nach Arndts' Lehrbuch der Pandekten	
7020	103	W 1861/62	3.	Hanslick, Eduard	Geschichte der deutschen Musik	
7024	104	W 1861/62	1.	Arndts, Ludwig	Geschichte und Institutionen des römischen Rechtes	
7024	104	W 1861/62	1.	Siegel, Heinrich	Deutsche Reichs- und Rechtsgeschichte	
7024	104	W 1861/62	1.	Lott, Franz Carl	Allgemeine praktische Philosophie mit Hervorhebung der Rechtsphilosophie	
7024	104	W 1861/62	1.	Lorenz, Ottokar	Österreichische Geschichte, besonders in der neueren und neuesten Zeit	
7024	104	W 1861/62	1.	Hanslick, Eduard	Geschichte der deutschen Musik	
7024	104	W 1861/62	1.	Mussafia, Adolf	Francesco Petrarca's Leben und Wirken	unentgeltliche VO
7046	105	W 1861/62	1.	Siegel, Heinrich	Deutsche Reichs- und Rechtsgeschichte	
7046	105	W 1861/62	1.	Zimmermann, Robert	Praktische Philosophie	
7046	105	W 1861/62	1.	Lorenz, Ottokar	Österreichische Geschichte, besonders in der neueren und neuesten Zeit	
7046	105	W 1861/62	1.	Arndts, Ludwig	Geschichte und Institutionen des römischen Rechtes	
7046	105	W 1861/62	1.	Pfeiffer, Franz	Geschichte der deutschen Literatur von der ältesten Zeit bis zur Reformation	
7046	105	W 1861/62	1.	Hanslick, Eduard	Geschichte der deutschen Musik	
7048	106	W 1861/62	1.	Pachmann, Theodor	Geschichte und Lehre des römischen Privatrechts	
7048	106	W 1861/62	1.	Siegel, Heinrich	Deutsche Reichs- und Rechtsgeschichte	
7048	106	W 1861/62	1.	Zimmermann, Robert	Praktische Philosophie	
7048	106	W 1861/62	1.	Jäger, Albert	Österreichische Geschichte	
7048	106	W 1861/62	1.	Hanslick, Eduard	Geschichte der deutschen Musik	
7092	107	W 1861/62	4.	Neumann, Leopold	Europäisches Völkerrecht in Friedens- und Kriegszeiten	
7092	107	W 1861/62	4.	Unger, Joseph	Österreichisches Privatrecht	
7092	107	W 1861/62	4.	Glaser, Julius	Österreichisches (materielles) Strafrecht	
7092	107	W 1861/62	4.	Stein, Lorenz	Nationalökonomie	
7092	107	W 1861/62	4.	Glaser, Julius	Principienfragen des mündlichen Civilprocesses	(Publicum)
7092	107	W 1861/62	4.	Hanslick, Eduard	Geschichte der deutschen Musik	
7094	108	W 1861/62	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7094	108	W 1861/62	7.	Stubenrauch, Moriz von	Österreichisches Handels- und Wechselrecht	
7094	108	W 1861/62	7.	Stein, Lorenz	Verwaltungslehre	
7094	108	W 1861/62	7.	Zimmermann, Robert	Ästhetik	
7094	108	W 1861/62	7.	Hanslick, Eduard	Geschichte der deutschen Musik	
7102	109	W 1861/62	5.	Neumann, Leopold	Europäisches Völkerrecht in Friedens- und Kriegszeiten	
7102	109	W 1861/62	5.	Unger, Joseph	Österreichisches Privatrecht	
7102	109	W 1861/62	5.	Glaser, Julius	Österreichisches (materielles) Strafrecht	
7102	109	W 1861/62	5.	Stein, Lorenz	Nationalökonomie	
7102	109	W 1861/62	5.	Zimmermann, Robert	Ästhetik	
7102	109	W 1861/62	5.	Hanslick, Eduard	Geschichte der deutschen Musik	
7129	110	W 1861/62	5.	Grassl, Ignaz	Österreichisches bürgerliches Recht	
7129	110	W 1861/62	5.	Glaser, Julius	Österreichisches (materielles) Strafrecht	
7129	110	W 1861/62	5.	Stein, Lorenz	Nationalökonomie	
7129	110	W 1861/62	5.	Neumann, Leopold	Europäisches Völkerrecht in Friedens- und Kriegszeiten	
7129	110	W 1861/62	5.	Hanslick, Eduard	Geschichte der deutschen Musik	
7143	111	W 1861/62	7.	Unger, Joseph	Österreichisches Privatrecht	
7143	111	W 1861/62	7.	Haimerl, Franz	Civilgerichtliches Verfahren	
7143	111	W 1861/62	7.	Stubenrauch, Moriz von	Österreichisches Handels- und Wechselrecht	
7143	111	W 1861/62	7.	Zimmermann, Robert	Ästhetik	
7143	111	W 1861/62	7.	Hanslick, Eduard	Geschichte der deutschen Musik	LV gestrichen, Inskription nicht bestätigt
7143	111	W 1861/62	7.	Glaser, Julius	Principienfragen des mündlichen Civilprocesses	(Publicum)
7154	112	W 1861/62	1.	Arndts, Ludwig	Geschichte und Institutionen des römischen Rechtes	
7154	112	W 1861/62	1.	Siegel, Heinrich	Deutsche Reichs- und Rechtsgeschichte	
7154	112	W 1861/62	1.	Zimmermann, Robert	Praktische Philosophie	
7154	112	W 1861/62	1.	Jäger, Albert	Österreichische Geschichte	
7154	112	W 1861/62	1.	Pfeiffer, Franz	Geschichte der deutschen Literatur von der ältesten Zeit bis zur Reformation	
7154	112	W 1861/62	1.	Hanslick, Eduard	Geschichte der deutschen Musik	
7170	113	W 1861/62	3.	Dworzak, Joseph Franz	Römischer Civilprocess und Übersicht des gemeinen deutschen Processes	
7170	113	W 1861/62	3.	Pachmann, Theodor	Kirchenrecht	
7170	113	W 1861/62	3.	Unger, Joseph	Deutsches Privatrecht 	
7170	113	W 1861/62	3.	Dworzak, Joseph Franz	Pandekten, römisches Erbrecht nach Arndts' Lehrbuch der Pandekten	
7170	113	W 1861/62	3.	Aschbach, Joseph	Deutsche Geschichte	
7170	113	W 1861/62	3.	Hanslick, Eduard	Geschichte der deutschen Musik	
7189	114	W 1861/62	1.	Siegel, Heinrich	Deutsche Reichs- und Rechtsgeschichte	
7189	114	W 1861/62	1.	Jäger, Albert	Österreichische Geschichte	
7189	114	W 1861/62	1.	Zimmermann, Robert	Praktische Philosophie	
