merged	ID	WS / SS	Semester	Dozent	Vorlesung	Anmerkung
8071	1	S 1897	6.	Pfaff, Leopold	Österreichisches Privatrecht, II.: Allgem. Lehren des Obligationenrechtes	
8071	1	S 1897	6.	Pfaff, Leopold	Ausgewählte Lehren aus dem besonderen Theile des österreichischen Obligationenrechtes	
8071	1	S 1897	6.	Hofmann, Franz	Österreichisches Erbrecht	Hofmann durchgestrichen; Dozent Pfaff?
8071	1	S 1897	6.	Zoll, Friedrich	Grundbuchsrecht	
8071	1	S 1897	6.	Ehrenzweig, Armin	Familienfideicommisse	
8071	1	S 1897	6.	Lammasch, Heinrich	Österreichisches Strafprocessrecht	
8071	1	S 1897	6.	Menger, Karl	Finanzwissenschaft mit besonderer Berücksichtigung des österreichischen Finanzrechtes	
8071	1	S 1897	6.	Lustkandl, Wenzel	Verwaltungslehre und österreichisches Verwaltungsrecht	
8071	1	S 1897	6.	Dietz, Max	Geschichte der neueren Kirchenmusik (in Verbindung mit Formanalysen klassischer Stücke)	
7116	2	S 1897	6.	Pfaff, Leopold	Österreichisches Privatrecht, II.: Allgem. Lehren des Obligationenrechtes	
7116	2	S 1897	6.	Hofmann, Franz	Österreichisches Erbrecht	LV gestrichen
7116	2	S 1897	6.	Lammasch, Heinrich	Österreichisches Strafprocessrecht	
7116	2	S 1897	6.	Menger, Karl	Finanzwissenschaft mit besonderer Berücksichtigung des österreichischen Finanzrechtes	
7116	2	S 1897	6.	Pfaff, Leopold	Ausgewählte Lehren aus dem besonderen Theile des österreichischen Obligationenrechtes	
7116	2	S 1897	6.	Lammasch, Heinrich	Völkerrecht	
7116	2	S 1897	6.	Pfaff, Leopold	Österreichisches Erbrecht	
7116	2	S 1897	6.	Schwiedland, Eugen Peter	Das österreichische Budget	
7116	2	S 1897	6.	Schullern, Hermann Ritter von	Ausgew. Probleme aus der Agrarpolitik	
7116	2	S 1897	6.	Rietsch, Heinrich	Erklärung ausgew. Stellen aus R. Wagners Parsifal	LV gestrichen
5361	3	S 1897	6.	Rietsch, Heinrich	Erklärung ausgew. Stellen aus R. Wagners Parsifal	
5361	3	S 1897	6.	Puschmann, Theodor	Geschichte der Medicin im 18. und 19. Jahrhundert	
5483	4	S 1897	2.	Czyhlarz, Karl Ritter von	Pandekten, I.: Allgemeine Lehren und Sachenrecht	
5483	4	S 1897	2.	Mitteis, Ludwig	Pandekten, II.: Obligationen- und Pfandrecht	
5483	4	S 1897	2.	Schrutka-Rechtenstamm, Emil von	Römisches Familienrecht	
5483	4	S 1897	2.	Zallinger, Otto von	Geschichte des deutschen Strafrechtes und gerichtlichen Verfahrens	
5483	4	S 1897	2.	Rietsch, Heinrich	Erklärung ausgew. Stellen aus R. Wagners Parsifal	
6051	5	S 1897	6.	Pfaff, Leopold	Österreichisches Privatrecht, II.: Allgem. Lehren des Obligationenrechtes	
6051	5	S 1897	6.	Pfaff, Leopold	Österreichisches Erbrecht	
6051	5	S 1897	6.	Stooss, Karl	Österreichisches Strafprocessrecht	
6051	5	S 1897	6.	Menger, Karl	Finanzwissenschaft mit besonderer Berücksichtigung des österreichischen Finanzrechtes	
6051	5	S 1897	6.	Lammasch, Heinrich	Völkerrecht	
6051	5	S 1897	6.	Berger, Alfred Freiherr von	Das Wesen des dichterisch Schönen	
6051	5	S 1897	6.	Rietsch, Heinrich	Erklärung ausgew. Stellen aus R. Wagners Parsifal	LV gestrichen
7689	6	S 1897	2.	Czyhlarz, Karl Ritter von	Pandekten, I.: Allgemeine Lehren und Sachenrecht	
7689	6	S 1897	2.	Mitteis, Ludwig	Pandekten, II.: Obligationen- und Pfandrecht	
7689	6	S 1897	2.	Schrutka-Rechtenstamm, Emil von	Römisches Familienrecht	
7689	6	S 1897	2.	Zallinger, Otto von	Geschichte des deutschen Strafrechtes und gerichtlichen Verfahrens	
7689	6	S 1897	2.	Escherich, Gustav Ritter von	Differential- und Integral-Rechnung	
7689	6	S 1897	2.	Escherich, Gustav Ritter von	Proseminar 	LV gestrichen
7689	6	S 1897	2.	Weinwurm, Rudolf	Gesangscurs für Anfänger (Fortsetzung)	LV gestrichen
7689	6	S 1897	2.	Landesberger, Julius	Versicherungspolitik (Wirtschaftspolitik des Versicherungswesens)	
7689	6	S 1897	2.	Gegenbauer, Leopold	Mathematische Statistik	
7689	6	S 1897	2.	Mertens, Franz	Wahrscheinlichkeitsrechnung	
8009	7	W 1897/98	1.	Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
8009	7	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8009	7	W 1897/98	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8009	7	W 1897/98	1.	Reich, Emil	Praktische Philosophie (mit besonderer Berücksichtigung der socialen Probleme, für Juristen giltig)	
8009	7	W 1897/98	1.	Weinwurm, Rudolf	Gesangscurs für Anfänger mit geringen Vorkenntnissen, zur Vorbereitung für den Chorgesang	LV gestrichen
7080	8	W 1897/98	4.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
7080	8	W 1897/98	4.	Pfaff, Leopold	Österreichisches Familienrecht, einschließlich eheliches Güterrecht	
7080	8	W 1897/98	4.	Lammasch, Heinrich	Österreichisches Strafrecht	
7080	8	W 1897/98	4.	Bernatzik, Edmund	Allgemeines und österreichisches Staatsrecht	LV gestrichen
7080	8	W 1897/98	4.	Menger, Karl	Nationalökonomie (Volkswirtschaftslehre)	
7080	8	W 1897/98	4.	Jodl, Friedrich	Praktische Philosophie  	
7080	8	W 1897/98	4.	Wallaschek, Richard	Psychologie der Tonkunst	
8133	9	W 1897/98	1.	Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
8133	9	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8133	9	W 1897/98	1.	Grünberg, Karl	Über Socialismus	
8133	9	W 1897/98	1.	Jodl, Friedrich	Praktische Philosophie	
8133	9	W 1897/98	1.	Huber, Alfons	Österreichische Reichsgeschichte (Geschichte der Staatsbildung und des öffentlichen Rechtes)	
8133	9	W 1897/98	1.	Dietz, Max	Das Musikdrama in seiner genetischen Entwicklung bis zur klassischen Vollreife (mit Formanalysen)	
8143	10	W 1897/98	2.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
8143	10	W 1897/98	2.	Menger, Karl	Seminarübungen in Nationalökonomie und Finanzwissenschaft	unentgeltlich
8143	10	W 1897/98	2.	Jerusalem, Wilhelm	Einleitung in die Philosophie, Vorführung der wichtigsten philosophischen Probleme und ihrer Lösungsversuche	
8143	10	W 1897/98	2.	Grünberg, Karl	Über Socialismus	
8143	10	W 1897/98	2.	Komorzynski, Johann von 	Credit- und Bankwesen	
8143	10	W 1897/98	2.	Wallaschek, Richard	Dramaturgie der Oper	
8143	10	W 1897/98	2.	Gruber, Ignaz	Währungs- und Bankstatistik	
8143	10	W 1897/98	2.	Adler, Karl	Handelsrechtspracticum	LV gestrichen
8143	10	W 1897/98	2.	Grünberg, Karl	Finanzwissenschaft  	LV gestrichen
8144	11	W 1897/98	1.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
8144	11	W 1897/98	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8144	11	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8144	11	W 1897/98	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8144	11	W 1897/98	1.	Jodl, Friedrich	Praktische Philosophie	
8144	11	W 1897/98	1.	Wallaschek, Richard	Dramaturgie der Oper	
8144	11	W 1897/98	1.	Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	LV gestrichen
8195	12	W 1897/98	2.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8195	12	W 1897/98	2.	Zallinger, Otto von	Deutsches Privatrecht	
8195	12	W 1897/98	2.	Gross, Karl	Quellengeschichte und System des Kirchenrechts	
8195	12	W 1897/98	2.	Pineles, Stanislaus	Pandekten: Sachenrecht (incl. Pfandrecht)	
8195	12	W 1897/98	2.	Czyhlarz, Karl Ritter von	Römischer Civilprocess	
8195	12	W 1897/98	2.	Mitteis, Ludwig	Romanistische Übungen (im Seminar)	
8195	12	W 1897/98	2.	Pineles, Stanislaus	Übungen in der Exegese römischer Rechtsquellen für Anfänger (mit besonderer Berücksichtigung des Obligationen- und Erbrechts)	
8195	12	W 1897/98	2.	Pineles, Stanislaus	Gaius' Institutionen (Lectüre und Erklärung des Buches I, des Buches II §§ 1-96 und des Buches III §§ 88-225, Personen-, Sachen- und Obligationenrecht)	
8195	12	W 1897/98	2.	Dietz, Max	Das Musikdrama in seiner genetischen Entwicklung bis zur klassischen Vollreife (mit Formanalysen)	
8196	13	W 1897/98	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8196	13	W 1897/98	1.	Czyhlarz, Karl Ritter von	Römischer Civilprocess	
8196	13	W 1897/98	1.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
8196	13	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8196	13	W 1897/98	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8196	13	W 1897/98	1.	Pineles, Stanislaus	Gaius' Institutionen (Lectüre und Erklärung des Buches I, des Buches II §§ 1-96 und des Buches III §§ 88-225, Personen-, Sachen- und Obligationenrecht)	
8196	13	W 1897/98	1.	Pineles, Stanislaus	Übungen in der Exegese römischer Rechtsquellen für Anfänger (mit besonderer Berücksichtigung des Obligationen- und Erbrechts)	
8196	13	W 1897/98	1.	Büdinger, Max	Allgemeine Geschichte, III. Th. (römische Geschichte)	
8196	13	W 1897/98	1.	Reich, Emil	Praktische Philosophie (mit besonderer Berücksichtigung der socialen Probleme, für Juristen giltig)	
8196	13	W 1897/98	1.	Dietz, Max	Das Musikdrama in seiner genetischen Entwicklung bis zur klassischen Vollreife (mit Formanalysen)	
8538	14	W 1897/98	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8538	14	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8538	14	W 1897/98	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8538	14	W 1897/98	1.	Vogt, Theodor	Praktische Philosophie	
8538	14	W 1897/98	1.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
8538	14	W 1897/98	1.	Schreiber, Johann Max	Stenographie	LV gestrichen
8538	14	W 1897/98	1.	Wallaschek, Richard	Dramaturgie der Oper	
5483	15	W 1897/98	3.	Czyhlarz, Karl Ritter von	Römischer Civilprocess	
5483	15	W 1897/98	3.	Mitteis, Ludwig	Römisches Erbrecht	
5483	15	W 1897/98	3.	Zallinger, Otto von	Deutsches Privatrecht	
5483	15	W 1897/98	3.	Hussarek Ritter von Heinlein, Max	Quellengeschichte und System des Kirchenrechts	
5483	15	W 1897/98	3.	Wallaschek, Richard	Psychologie der Tonkunst	
7442	16	W 1897/98	9.	Dietz, Max	Das Musikdrama in seiner genetischen Entwicklung bis zur klassischen Vollreife (mit Formanalysen)	
7457	17	W 1897/98	5.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
7457	17	W 1897/98	5.	Pfaff, Leopold	Österreichisches Familienrecht, einschließlich eheliches Güterrecht	
7457	17	W 1897/98	5.	Lammasch, Heinrich	Österreichisches Strafrecht	
7457	17	W 1897/98	5.	Menger, Karl	Nationalökonomie (Volkswirtschaftslehre)	
7457	17	W 1897/98	5.	Wallaschek, Richard	Dramaturgie der Oper	
7458	18	W 1897/98	4.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
7458	18	W 1897/98	4.	Pfaff, Leopold	Österreichisches Familienrecht, einschließlich eheliches Güterrecht	
7458	18	W 1897/98	4.	Lammasch, Heinrich	Österreichisches Strafrecht	
7458	18	W 1897/98	4.	Menger, Karl	Nationalökonomie (Volkswirtschaftslehre)	
7458	18	W 1897/98	4.	Wallaschek, Richard	Dramaturgie der Oper	
8706	19	W 1897/98	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8706	19	W 1897/98	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8706	19	W 1897/98	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8706	19	W 1897/98	1.	Vogt, Theodor	Praktische Philosophie	
8706	19	W 1897/98	1.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
8706	19	W 1897/98	1.	Dietz, Max	Das Musikdrama in seiner genetischen Entwicklung bis zur klassischen Vollreife (mit Formanalysen)	LV gestrichen
8706	19	W 1897/98	1.	Wallaschek, Richard	Dramaturgie der Oper	LV gestrichen
8706	19	W 1897/98	1.	Schreiber, Johann Max	Stenographie	LV gestrichen
8032	20	S 1898		Lustkandl, Wenzel	Verwaltungslehre und österr. Verwaltungsrecht	
8032	20	S 1898		Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht (Fortsetzung)	
8032	20	S 1898		Menger, Anton	Österreichisches civilgerichtliches Verfahren	
8032	20	S 1898		Minor, Jakob	Heines Leben und Werke	LV gestrichen
8032	20	S 1898		Krall, Jakob	Ägyptische Literatur	
8032	20	S 1898		Inama-Sternegg, Theodor von	Allgemeine vergleichende und österreichische Statistik	
8032	20	S 1898		Dietz, Max	Die Musikästhetik und ihre Stellung zum Stilwandel im Werdegang der Kunst	
8373	21	S 1898	2.	Mitteis, Ludwig	Pandekten, I.: Allgemeine Lehren und Sachenrecht	
8373	21	S 1898	2.	Zallinger, Otto von	Geschichte des deutschen Strafrechtes und gerichtlichen Verfahrens	
8373	21	S 1898	2.	Czyhlarz, Karl Ritter von	Pandekten, II.: Obligationen- und Pfandrecht	
8373	21	S 1898	2.	Rietsch, Heinrich	Musikwissenschaftliche Übungen	
6051	22	S 1898	8.	Schrutka-Rechtenstamm, Emil von	Österreichisches civilgerichtliches Verfahren	
6051	22	S 1898	8.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht (Fortsetzung)	
6051	22	S 1898	8.	Inama-Sternegg, Theodor von	Allgemeine vergleichende und österreichische Statistik	
6051	22	S 1898	8.	Lustkandl, Wenzel	Verwaltungslehre und österr. Verwaltungsrecht	
6051	22	S 1898	8.	Jodl, Friedrich	Die Hauptprobleme der Psychologie	
6051	22	S 1898	8.	Rietsch, Heinrich	Musikwissenschaftliche Übungen	
8093	23	W 1898/99	6.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
8093	23	W 1898/99	6.	Schrutka-Rechtenstamm, Emil von	Österreichisches civilgerichtliches Verfahren	
8093	23	W 1898/99	6.	Herrnritt, Rudolf von	Österreichisches Verkehrsrecht	
8093	23	W 1898/99	6.	Lustkandl, Wenzel	Allgemeines und österreichisches Staatsrecht	
8093	23	W 1898/99	6.	Paulitschke, Philipp	Islam und Buddhismus in ethnologischer Hinsicht	
8093	23	W 1898/99	6.	Hoernes, Moriz	Die Anfänge der Cultur nach prähistorischen und ethnographischen Zeugnissen (mit Demonstrationen im k. k. naturhistor. Hofmuseum)	
8093	23	W 1898/99	6.	Wallaschek, Richard	Musik der Naturvölker (Urgeschichte der Musikinstrumente, des Liedes, Tanzes, des primitiven Dramas, Grundlagen unseres Musiksystems)	
8093	23	W 1898/99	6.	Jagic, Vatroslav	Die ethnographischen Verhältnisse der Ost- und Südslaven	
8119	24	W 1898/99	6.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
8119	24	W 1898/99	6.	Menger, Anton	Österreichisches civilgerichtliches Verfahren	
8119	24	W 1898/99	6.	Bernatzik, Edmund	Verwaltungslehre und österreichisches Verwaltungsrecht	
8119	24	W 1898/99	6.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
8217	25	W 1898/99	1.	Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
8217	25	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8217	25	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8217	25	W 1898/99	1.	Jodl, Friedrich	Praktische Philosophie	
8217	25	W 1898/99	1.	Adler, Guido	Einführung in die Geschichte der Musik	
8258	26	W 1898/99	7.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
8258	26	W 1898/99	7.	Menger, Anton	Österreichisches civilgerichtliches Verfahren	
8258	26	W 1898/99	7.	Bernatzik, Edmund	Verwaltungslehre und österreichisches Verwaltungsrecht	
8258	26	W 1898/99	7.	Philippovich, Eugen von 	Volkswirtschaftspolitik	
8258	26	W 1898/99	7.	Friedmann, Otto	Österreichische Verfahren außer Streitsachen	
8258	26	W 1898/99	7.	Berger, Alfred Freiherr von	Über die wichtigsten Probleme der Ästhetik	
8258	26	W 1898/99	7.	Adler, Guido	Einführung in die Geschichte der Musik	
4849	27	W 1898/99	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
4849	27	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
4849	27	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
4849	27	W 1898/99	1.	Reich, Emil	Praktische Philosophie (mit besonderer Berücksichtigung der socialen Probleme, für Juristen giltig)	
4849	27	W 1898/99	1.	Berger, Alfred Freiherr von	Über die wichtigsten Probleme der Ästhetik	
4849	27	W 1898/99	1.	Stöhr, Adolf	Von Schopenhauer bis Nietzsche (eine kritische Darstellung der modernen Popularphilosophie vom allgemeinen culturellen Standpunkte)	
4849	27	W 1898/99	1.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
4849	27	W 1898/99	1.	Wallaschek, Richard	Musik der Naturvölker (Urgeschichte der Musikinstrumente, des Liedes, Tanzes, des primitiven Dramas, Grundlagen unseres Musiksystems)	
8451	28	W 1898/99	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8451	28	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8451	28	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8451	28	W 1898/99	1.	Jodl, Friedrich	Praktische Philosophie	
8451	28	W 1898/99	1.	Adler, Guido	Einführung in die Geschichte der Musik	
8507	29	W 1898/99		Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8507	29	W 1898/99		Zallinger, Otto von	Deutsche Rechtsgeschichte	
8507	29	W 1898/99		Adler, Sigmund	Österreichische Reichsgeschichte	
8507	29	W 1898/99		Jodl, Friedrich	Praktische Philosophie	
8507	29	W 1898/99		Minor, Jakob	Grillparzers Leben und Werke	
8507	29	W 1898/99		Stöhr, Adolf	Von Schopenhauer bis Nietzsche (eine kritische Darstellung der modernen Popularphilosophie vom allgemeinen culturellen Standpunkte)	
8507	29	W 1898/99		Weil Ritter von Weilen, Alex.	Erklärung Shakespeare'scher Dramen in Schlegel-Tiecks Übersetzung (Reclam-Ausgabe)	
8507	29	W 1898/99		Adler, Guido	Einführung in die Geschichte der Musik	
8507	29	W 1898/99		Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
8520	30	W 1898/99	9.	Friedmann, Otto	Österreichische Verfahren außer Streitsachen	
8520	30	W 1898/99	9.	Stooss, Karl	Strafrechtliche Übungen im Seminar	
8520	30	W 1898/99	9.	Schey, Josef Freiherr von	Civilrechtliche Übungen im Seminar	
8520	30	W 1898/99	9.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
8520	30	W 1898/99	9.	Menger, Anton	Österreichisches civilgerichtliches Verfahren	
8520	30	W 1898/99	9.	Lustkandl, Wenzel	Allgemeines und österreichisches Staatsrecht	
8520	30	W 1898/99	9.	Philippovich, Eugen von 	Volkswirtschaftspolitik	
8520	30	W 1898/99	9.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
5483	31	W 1898/99	5.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
5483	31	W 1898/99	5.	Stooss, Karl	Österreichisches Strafrecht	
5483	31	W 1898/99	5.	Bernatzik, Edmund	Allgemeines und österreichisches Staatsrecht	
5483	31	W 1898/99	5.	Menger, Karl	Nationalökonomie (Volkswirtschaftslehre)	
5483	31	W 1898/99	5.	Adler, Guido	Einführung in die Geschichte der Musik	
5483	31	W 1898/99	5.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
5483	31	W 1898/99	5.	Schey, Josef Freiherr von	Österreichisches Pfandrecht	
8664	32	W 1898/99	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
8664	32	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
8664	32	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
8664	32	W 1898/99	1.	Vogt, Theodor	Praktische Philosophie	
8664	32	W 1898/99	1.	Wallaschek, Richard	Musik der Naturvölker (Urgeschichte der Musikinstrumente, des Liedes, Tanzes, des primitiven Dramas, Grundlagen unseres Musiksystems)	
7457	33	W 1898/99	7.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
7457	33	W 1898/99	7.	Menger, Anton	Österreichisches civilgerichtliches Verfahren	
7457	33	W 1898/99	7.	Lustkandl, Wenzel	Allgemeines und österreichisches Staatsrecht	
7457	33	W 1898/99	7.	Philippovich, Eugen von 	Volkswirtschaftspolitik	
7457	33	W 1898/99	7.	Kolisko, Alexander	Gerichtliche Medicin für Juristen	
7457	33	W 1898/99	7.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
7458	34	W 1898/99	7.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
7458	34	W 1898/99	7.	Menger, Anton	Österreichisches civilgerichtliches Verfahren	
7458	34	W 1898/99	7.	Philippovich, Eugen von 	Volkswirtschaftspolitik	
7458	34	W 1898/99	7.	Kolisko, Alexander	Gerichtliche Medicin für Juristen	
7458	34	W 1898/99	7.	Lustkandl, Wenzel	Allgemeines und österreichisches Staatsrecht	
7458	34	W 1898/99	7.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
5813	35	W 1898/99	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
5813	35	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
5813	35	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
5813	35	W 1898/99	1.	Vogt, Theodor	Praktische Philosophie	
5813	35	W 1898/99	1.	Adler, Guido	Einführung in die Geschichte der Musik	
5813	35	W 1898/99	1.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
8827	36	W 1898/99	4.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
8827	36	W 1898/99	4.	Pfaff, Leopold	Österreichisches Familienrecht, einschließlich eheliches Güterrecht	
8827	36	W 1898/99	4.	Lammasch, Heinrich	Österreichisches Strafrecht	
8827	36	W 1898/99	4.	Menger, Karl	Nationalökonomie (Volkswirtschaftslehre)	
8827	36	W 1898/99	4.	Adler, Guido	Einführung in die Geschichte der Musik	
8848	37	W 1898/99	6.	Grünhut, Karl S.	Österreichisches Handels- und Wechselrecht	
8848	37	W 1898/99	6.	Schrutka-Rechtenstamm, Emil von	Österreichisches civilgerichtliches Verfahren	
8848	37	W 1898/99	6.	Lustkandl, Wenzel	Allgemeines und österreichisches Staatsrecht	
8848	37	W 1898/99	6.	Philippovich, Eugen von 	Volkswirtschaftspolitik	
8848	37	W 1898/99	6.	Menzel, Adolf	Geschichte der Staatstheorien	
8848	37	W 1898/99	6.	Adler, Guido	Einführung in die Geschichte der Musik	
8850	38	W 1898/99	5.	Pfaff, Leopold	Österreichisches allgemeines Privatrecht	
8850	38	W 1898/99	5.	Pfaff, Leopold	Österreichisches Familienrecht, einschließlich eheliches Güterrecht	
8850	38	W 1898/99	5.	Lammasch, Heinrich	Österreichisches Strafrecht	
8850	38	W 1898/99	5.	Philippovich, Eugen von 	Nationalökonomie (Volkswirtschaftslehre)	
8850	38	W 1898/99	5.	Adler, Guido	Einführung in die Geschichte der Musik	
8850	38	W 1898/99	5.	Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
8868	39	W 1898/99		Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
8868	39	W 1898/99		Zallinger, Otto von	Deutsche Rechtsgeschichte	
8868	39	W 1898/99		Adler, Sigmund	Österreichische Reichsgeschichte	
8868	39	W 1898/99		Jodl, Friedrich	Praktische Philosophie	
8868	39	W 1898/99		Brockhausen, Karl	Die Geschäftsordnung parlamentarischer Körperschaften	
8868	39	W 1898/99		Schlosser, Julius Ritter von	Die Antike und die neuere Kunst	LV gestrichen
8868	39	W 1898/99		Adler, Guido	Einführung in die Geschichte der Musik	
8901	40	W 1898/99		Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	LV gestrichen
8901	40	W 1898/99		Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
8901	40	W 1898/99		Adler, Sigmund	Österreichische Reichsgeschichte	
8901	40	W 1898/99		Zallinger, Otto von	Deutsche Rechtsgeschichte	
8901	40	W 1898/99		Stöhr, Adolf	Ausgewählte Kapitel der Philosophie (Causalität, Psychologie des Willens, Willensfreiheit, mit besonderer Berücksichtigung der psycholog. Grundlegung der Sociologie)	
8901	40	W 1898/99		Stöhr, Adolf	Von Schopenhauer bis Nietzsche (eine kritische Darstellung der modernen Popularphilosophie vom allgemeinen culturellen Standpunkte)	
8901	40	W 1898/99		Rietsch, Heinrich	Palestrina und seine Zeit	
9037	41	W 1898/99	1.	Jodl, Friedrich	Praktische Philosophie	
9037	41	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
9037	41	W 1898/99	1.	Mitteis, Ludwig	Geschichte und Institutionen des römischen Rechts	
9037	41	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
9037	41	W 1898/99	1.	Adler, Guido	Einführung in die Geschichte der Musik	
7728	42	W 1898/99		Menzel, Adolf	Geschichte der Staatstheorien	
7728	42	W 1898/99		Brockhausen, Karl	Die Geschäftsordnung parlamentarischer Körperschaften	
7728	42	W 1898/99		Adler, Guido	Musikwissenschaftliche Übungen: Erklären und Bestimmen von Kunstwerken	unentgeltlich
7728	42	W 1898/99		Rietsch, Heinrich	Palestrina und seine Zeit	LV gestrichen
9208	43	W 1898/99	1.	Friedmann, Otto	Encyklopädie der Rechts- und Staatswissenschaften (allgemeine Rechts- und Staatslehre, sowie Übersicht der einzelnen Disciplinen […])	
9208	43	W 1898/99	1.	Czyhlarz, Karl Ritter von	Geschichte und Institutionen des römischen Rechts	
9208	43	W 1898/99	1.	Czyhlarz, Karl Ritter von	Römisches Erbrecht	
9208	43	W 1898/99	1.	Zallinger, Otto von	Deutsche Rechtsgeschichte	
9208	43	W 1898/99	1.	Adler, Sigmund	Österreichische Reichsgeschichte	
9208	43	W 1898/99	1.	Pineles, Stanislaus	Übungen in der Exegese römischer Rechtsquellen für Anfänger (mit besonderer Berücksichtigung des Obligationen- und Erbrechts)	
